주식명,주가,보유수량,연간하락확률,연간성장률,총자산
압타머사이언스,285.18063985545916,44,0.3441140186734097,0.07483900385426379,156130.24722814848
삼보산업,477.83215798324676,79,0.456498932245372,0.4624118601206533,672634.4404086838
CURE,228.0838441059727,93,0.28817103512252146,0.4326658577198783,741662.638294829
SCHD,458.8094588131161,49,0.45168643373162765,0.454894734584264,524862.8922671538
상보,489.70189783050546,65,0.1697853386797184,0.06235928093545595,351007.70626168925
소니드,196.67767906017212,4,0.02129061270507704,0.46177573593218096,165805.55246523287
드래곤플라이,305.6155396850172,9,0.22256422214647514,0.2906545500032031,113887.74749502784
상보,313.74246116010335,36,0.0019784651080255178,0.33347349961921413,758089.7630888971
KIB플러그에너지,446.4672447168256,51,0.07740852170489687,0.2270593676483187,69473.85597693271
SH에너지화학,221.5632545527286,32,0.09529599903778624,0.17769899525755983,586788.9459112383
셀루메드,419.2169773413659,88,0.26691765819248875,0.05642690118463395,38631.31774085893
SCHD,488.4029565112047,18,0.4749648488385153,0.11180786147683058,466286.1488457516
삼성전자,436.1346610977197,15,0.00990912076975825,0.2938160896763119,146958.91102854803
삼성전자,463.656113382687,20,0.11834478006748078,0.15843187777092527,654167.8353784778
AAPL,383.34177565718784,58,0.48472697883742943,0.059848910484503914,252613.81308809694
아이비젼웍스,461.5823041108695,40,0.4408263728409955,0.3548181441294625,356915.164870474
압타머사이언스,165.94025414093096,66,0.41742497965110475,0.2642677688755235,762600.2720127837
삼성전자,384.9445660166504,89,0.04590007941709484,0.020541960400294434,607623.880236437
SCHD,392.75094198859045,13,0.3220491407291265,0.3362636238325251,725979.8826584009
상보,275.67237859976825,91,0.10156764998219536,0.4307510023101094,699468.7992444492
압타머사이언스,131.89538694316485,13,0.3255122508202191,0.38786097276658404,891234.9224242767
SCHD,348.9774985043309,62,0.21376555934699365,0.4623415952851093,782712.0715563999
한일단조,120.75232262819227,28,0.31783478817693467,0.1689474205549079,734290.9982122991
SH에너지화학,252.9609984626198,46,0.21443043141753304,0.0440404224166801,77118.27945874061
SH에너지화학,257.4680915903007,15,0.4538520940692602,0.3570634826641181,124392.5706130782
셀루메드,499.56900338533313,93,0.012654182157705252,0.45098357511158765,547444.0650215825
SCHD,219.9208134916442,85,0.09578302868395788,0.15949847196574896,338442.7708303925
드래곤플라이,428.1815751694754,44,0.41649850340115785,0.13267943137297733,515884.13725122466
인스코비,121.26867408734152,95,0.3683744698021971,0.3574297195185992,731588.5314991827
SH에너지화학,311.90639415433617,23,0.09314623474648065,0.3641019170389321,331922.9174264329
셀루메드,314.67667142240487,67,0.060718236506102585,0.4147755861869306,864270.9212633191
삼보산업,351.49994127778496,99,0.15563057389591356,0.37293734579856497,434982.5800878812
셀루메드,424.00208135597535,78,0.24093425568301874,0.20021698427364804,337510.8239470996
디알텍,404.7693526892592,66,0.023469347025327436,0.21150304451384477,517185.25891796587
CONY,404.4032513329498,50,0.4227944581299914,0.40231766454666174,517392.395535287
디알텍,272.9175737297147,13,0.2604763173466079,0.13357538702012844,859954.3419593206
삼성전자,390.98859298661057,2,0.45974161526495094,0.05438087056503932,199237.18808985557
아이비젼웍스,296.5262870996486,76,0.16285267965483075,0.10897415641334735,523580.1859238319
한일단조,126.78047133800088,91,0.024415038243983056,0.25267006823486576,813290.8130210621
삼성전자,456.0727130446908,34,0.43568013609374756,0.2852412736571219,671399.6508610034
SCHD,456.06532245550414,40,0.07480883152707624,0.035302200296610076,560980.1661243781
CONY,229.15150586205573,69,0.16782100444605474,0.15168173226745663,851204.5972935044
KIB플러그에너지,465.5610477123761,61,0.2321701080018741,0.3746462270238121,775576.0930923993
한일단조,403.1936154020326,25,0.245973211088085,0.43123625129924764,72426.94945931295
소니드,260.3204923448093,75,0.011740564104877393,0.06496584071752404,453731.9629847362
상보,232.60223937010142,77,0.2633710203837738,0.2593582018912718,707132.7177809593
드래곤플라이,490.0570797544404,63,0.038516048790375734,0.07487032941921784,643309.7920039943
아이비젼웍스,385.0507852445244,28,0.16342046868682575,0.36102636447790704,344505.8427698066
인스코비,251.52398190848007,85,0.48773598623893794,0.07849753751696259,444467.9131211291
압타머사이언스,356.79355519232206,56,0.14018539207029962,0.04833476294660499,512383.1774874399
셀루메드,328.61047961494756,26,0.40643598752631044,0.22036133029271365,434160.1394684616
한일단조,309.8160090815843,27,0.25515933694106124,0.047362534855052596,744298.5300017855
KIB플러그에너지,357.8807595247375,26,0.10120727036060978,0.40803897542152806,497160.5951574326
CURE,315.05052887214475,15,0.36096819265725044,0.413421187331514,799687.3737865608
소니드,361.91614147455226,50,0.2775697053813976,0.25586358966638,458441.602569255
CURE,463.02742488945563,6,0.26651671955247586,0.2862319865594593,51361.030273114244
셀루메드,497.30598725810876,68,0.014951196700520308,0.0662972686680593,860630.3332979863
한일단조,383.71474933920535,4,0.16692263426409554,0.13832225540782322,736342.6140881081
SH에너지화학,471.12832070017305,30,0.36735324658857815,0.06050113278873548,180363.44572291643
상보,443.3641015531816,77,0.3980432894672187,0.10718624945351674,348050.8384010002
NVDA,218.01495919251164,9,0.40740342815146846,0.19726411657652015,74003.18858023194
SCHD,473.16319321721426,42,0.01869663069777966,0.3409224513587407,486027.7658020732
압타머사이언스,128.3236000210486,14,0.08135561559948368,0.36398149082629977,462288.14900573995
상보,231.96872841741794,92,0.49278834362368656,0.22223582948940296,189118.60731956092
SH에너지화학,355.97797404192,40,0.07772314043243583,0.1465204115226385,193484.80258281465
디알텍,310.76617835805683,3,0.10650765303647325,0.40482141023754376,252417.69053037287
상보,316.96495713174505,41,0.4013121721091763,0.2187832823199003,712105.922591422
셀루메드,417.9553319204992,93,0.19671883184070266,0.2802592894793541,334059.9110869554
삼보산업,177.88147291447692,33,0.05815817322631972,0.1333723050877349,584207.6890200066
인스코비,492.83020398698346,79,0.06254720660541568,0.03325807536115699,247356.57227332066
NVDA,274.9832909188682,60,0.04188859138035633,0.08225715689435514,861770.162524819
KIB플러그에너지,479.93730592223807,64,0.09033415446833165,0.3565584468334637,697318.8948576823
삼보산업,253.24634579873307,62,0.24849126777065061,0.13827908809182077,988228.7497920449
디알텍,340.71466754065426,79,0.0075369276724445156,0.0631933027870697,869364.8061285841
인스코비,280.1245885292544,7,0.05856559564694275,0.32101399466700886,143543.6757471566
CONY,370.37406554078814,76,0.4535616297433727,0.2390006292659157,709314.7797613791
상보,173.4498917536746,50,0.43829068557934064,0.011615138990272389,292536.56506683765
인스코비,260.25141313619395,39,0.4165401884609053,0.49541508888871766,598708.8259784536
삼성전자,127.35244884297256,71,0.35314081146059145,0.1911140307258527,650996.1961191382
NVDA,339.2405667960054,47,0.33076082844712,0.3276007657031519,755584.8456529238
CURE,485.0726794356491,70,0.13775790558114087,0.49179053322546895,513349.19237114047
한일단조,118.3626060629543,26,0.1674972662612969,0.31729259174787844,379852.4356195405
SCHD,363.8520098006266,58,0.11790108979810454,0.15582600471935604,945800.3725671526
SH에너지화학,410.0391854550639,73,0.49015681602765715,0.24416310360325172,341828.4973928571
셀루메드,185.24336967105154,51,0.31715239265383677,0.05139679732965724,300165.8804804533
디알텍,209.2297173474188,88,0.48288368465590603,0.08461969341289244,320099.983354568
한일단조,180.63243449601413,52,0.13589322433113887,0.15582347821213144,826216.3901178725
드래곤플라이,218.965054670523,94,0.3106045558408568,0.042375450765406886,638427.877200916
아이비젼웍스,144.03302367734966,16,0.379475376956129,0.056752829474757904,192389.01505593833
AAPL,248.13914851416894,48,0.04736954358058798,0.41976758367025124,203200.36413059276
SCHD,247.57167812575793,27,0.3334804768429221,0.12479975368742768,120748.36628989718
삼보산업,422.90698264216354,33,0.08453628378824557,0.161277469536587,425334.1150761573
CONY,420.3833262402874,23,0.16404122280441102,0.08679237142461865,481843.8034881564
한일단조,418.6893453237459,45,0.358076501923302,0.2021070192160977,357204.0746062713
아이비젼웍스,326.8143652875721,83,0.22003236765691336,0.3488957511083306,399180.42464662244
AAPL,230.35227474653382,83,0.4605809266568344,0.4726625607875548,614202.907095636
소니드,264.3858065601735,22,0.1206011011849169,0.2693926414508018,551732.9235329613
상보,227.09740190483274,42,0.07689060454501395,0.15011306664648133,444374.5769802609
AAPL,332.7711619922885,33,0.1685859852846207,0.2549315056953456,501407.8440613063
인스코비,475.1916485254665,10,0.4259616118021564,0.0638307492971476,794716.8206028308
상보,213.79871362228567,47,0.42371227766990766,0.33856835063621393,520914.934764511
아이비젼웍스,283.5407270584519,96,0.18465278998259504,0.16423437188071477,958192.348476437
디알텍,362.046772055736,79,0.40492115901414333,0.4724288640012343,556979.3512710542
AAPL,437.8779647182331,39,0.038894126375280724,0.32927067078526434,333847.50428768666
압타머사이언스,201.33356825638595,46,0.0038007999015000626,0.23806843734381716,944154.5410968637
CURE,212.11598039215622,72,0.4324023754563001,0.11528934540951458,107103.15030583016
CURE,454.0662129023745,51,0.43703584310074695,0.04596924723576851,874608.963302404
압타머사이언스,132.1032479943212,25,0.07169944166906816,0.09408715442253052,130933.50835607034
SCHD,342.17904238688504,82,0.14885716727459297,0.28501615014357345,645876.3821349324
KIB플러그에너지,444.18216643839486,15,0.42529812140061324,0.2597974078654228,889697.6078464901
디알텍,468.6971001406133,58,0.04188347472079834,0.004730047575204233,115157.37324501872
AAPL,105.07490169314751,59,0.4315463931634613,0.37203119536668044,999552.3255205927
SCHD,247.8663909976737,26,0.28734128619549826,0.02007277867756385,487069.6351403843
CURE,202.90591444841866,41,0.32863859952631236,0.03900887972810352,495572.3465109032
삼성전자,327.21303550988927,44,0.2974094727968211,0.3559471945587637,349431.317335725
CURE,353.1449107254517,85,0.291266165096611,0.32305259682642445,401081.58653404936
상보,499.9097910422115,22,0.09253054384652526,0.10771233949551645,460659.0895954055
SCHD,305.1049987595702,98,0.11802903308298579,0.33141371449363144,187423.0912068616
SH에너지화학,320.5867514949079,37,0.29002682955203035,0.009485212291840406,491318.1519362736
상보,265.72540312225675,14,0.20070270708093307,0.13904311028435923,600898.5655465185
삼보산업,159.07089513543028,4,0.2706445696945766,0.3797732512656827,35286.080845344055
AAPL,221.32985611223938,24,0.12668300268632998,0.23735215625341105,747460.17109778
NVDA,198.7939670844127,66,0.23191132638118211,0.4277910490502103,565564.9236872366
NVDA,420.4878765393368,63,0.07170233338582044,0.07182118832524381,118543.90013870806
AAPL,318.32656862092495,65,0.01919768979054698,0.4313181497800714,844258.4782000482
SH에너지화학,218.47745208613682,66,0.4755581873934833,0.24308031726549706,501805.34368776914
상보,295.6371611574013,13,0.36152757282629205,0.050739700288238654,431173.9783091214
SH에너지화학,187.5459532381662,27,0.24903192799178608,0.023311913225965597,389324.51215872576
CURE,174.05086022928717,81,0.2755058913919952,0.0006484351929428867,786912.3671747062
SCHD,443.97689489675435,17,0.2555868828270658,0.3185236438176464,90167.29660368159
셀루메드,477.92434178645556,69,0.4494047361817958,0.1110323104632509,708386.9198526768
CURE,132.00584313079514,88,0.3868192830352016,0.0729757007271728,640755.9567133439
AAPL,405.95308287456817,57,0.162571353878392,0.3007087207676824,429150.3436684388
NVDA,281.3246145709161,72,0.10909340446779153,0.20457378571657553,951859.7338209687
셀루메드,255.58865652330132,73,0.03326464479204633,0.22475310572520169,555213.161623222
삼성전자,375.76452381912844,18,0.0738945614646403,0.06700784049296543,599822.0359258109
삼성전자,206.50147413374629,16,0.24503056714602656,0.1266065797288874,765479.9662445427
NVDA,108.23249051343495,51,0.10128514746561551,0.04950620301727665,629076.8497519452
CONY,185.601139128006,96,0.15619695899060865,0.16748338388802214,844453.9121502929
상보,173.97003068366757,40,0.06666455636686208,0.15430372613331989,236652.10624390116
상보,113.61975262142501,39,0.4614070751405476,0.3888164423159394,787890.6451330215
삼성전자,228.52616641052853,56,0.016862519258354303,0.4933681322473153,72947.24111890935
SH에너지화학,289.80741340565595,54,0.1759053599230248,0.49959198688932965,686415.6123470818
아이비젼웍스,394.3314788202314,44,0.12907733591970888,0.192971730839196,985539.0809085325
SH에너지화학,230.26453019703874,46,0.004151344444507654,0.39654935823747967,690516.8116231922
상보,177.81610626309737,32,0.464299014890146,0.139562489593066,336322.4841547824
디알텍,192.24790770144216,48,0.15680373191207697,0.07150836082165823,511466.0611920716
디알텍,456.4708316646858,61,0.2511375424394272,0.3199769387241669,992890.4024105506
셀루메드,181.88816256694753,66,0.2913032487143775,0.23844938353577083,484117.58529342647
한일단조,451.6962670066041,38,0.3052398785786559,0.2968431613246163,789905.1901635681
한일단조,278.8395981951181,43,0.23013036404626497,0.18314974364617487,190496.30206310668
인스코비,473.76017293941055,4,0.2969146969103649,0.15102569638035013,842444.5019651346
삼성전자,263.2368545218794,5,0.37588050208950596,0.46389514922842007,184585.2043408689
아이비젼웍스,171.07317352232695,58,0.4760445141935423,0.4417549304673916,993706.5034196776
셀루메드,319.6119716845351,37,0.3285186351661801,0.06189149801120253,116721.79683134434
한일단조,335.08264113962707,26,0.2311147614366122,0.32615625126094344,387816.3862481742
한일단조,354.1957213093079,9,0.22230225294689776,0.1789283330628728,705353.0209996215
소니드,264.59868738781086,15,0.354928681984762,0.2837648346424709,747685.6337388656
압타머사이언스,119.44053631779808,88,0.31351760665801864,0.10359846706614412,313256.8507334133
드래곤플라이,350.6879691798048,88,0.21019329510049278,0.3618259917451813,602123.2843536817
AAPL,473.2120617067887,99,0.16794340623987541,0.15490140858116613,94201.44207875548
아이비젼웍스,483.0234514022921,89,0.49657432168225146,0.34427180012996256,45427.533377582346
CONY,338.75414714440586,26,0.38339849382211566,0.07160412802916427,146072.08567186285
AAPL,107.95480718177272,63,0.10338784907395088,0.06684719128240102,402915.9904748783
인스코비,142.4153923395249,87,0.1460858359537366,0.1738420889014044,493816.7756085584
AAPL,433.5962103077771,70,0.446844334906233,0.49859218430245694,108097.07502384922
셀루메드,431.89777506133686,27,0.33041459437978776,0.43052183093341034,445277.4187050411
압타머사이언스,478.40624210734484,54,0.15537641861688817,0.3103847599644702,911427.8647441324
소니드,325.50976914672526,83,0.18210515170169445,0.15442262839195414,598331.0600681619
KIB플러그에너지,445.52651778737567,31,0.18945383232091867,0.08202155037386605,314897.6051533502
상보,429.9547702727509,32,0.09314759832190905,0.37195564317622976,196253.3840326363
NVDA,335.76832248284006,2,0.255584364218289,0.10206946821044682,517329.3708267903
드래곤플라이,413.45502134682147,18,0.38278532188318354,0.2057138708067327,247563.24171935927
삼성전자,150.28421780498857,28,0.28202997425291526,0.26459710842813333,943156.5056457977
CONY,355.6811027520481,71,0.32797097482644116,0.046273186325784366,334169.89279523684
드래곤플라이,481.3803825348776,87,0.29769319402531197,0.38968883285200007,54651.578633491205
KIB플러그에너지,164.7829993757631,88,0.029447714700848948,0.4706388569796565,785750.6592061887
AAPL,397.61707272000046,92,0.09403003035800028,0.0733366080448451,793499.7494056314
상보,228.31431893735385,25,0.17517421842040226,0.43378071031599674,891268.2964349691
SH에너지화학,426.841569487132,39,0.4446175014725572,0.2423558499076522,821010.6132758317
한일단조,378.88437348226705,49,0.1743461671305025,0.06789167615786451,304090.02924423176
소니드,470.46970304264937,4,0.16355848583887533,0.30390540188659365,764363.2195567068
드래곤플라이,384.7741678775581,52,0.040293322977193735,0.46512713970733827,859688.8518574163
아이비젼웍스,264.12423798514465,83,0.4860396388883192,0.47869404897236284,847037.3771607679
SCHD,104.35701379613032,68,0.38927483494291354,0.35988545233291175,460092.04233228735
CONY,417.16675870833126,57,0.38296361313774807,0.24678674564870595,705599.0328006252
소니드,263.3859866621622,13,0.19185275727912204,0.09334187486574586,930311.2261262474
셀루메드,368.2536379339439,65,0.03918472696281722,0.2999681488795404,629307.6751535544
NVDA,142.0265924993675,63,0.13176013421146232,0.30669519497404063,328390.923646434
CURE,456.387454359062,98,0.42644982227494926,0.05554367384224984,89952.96732551589
소니드,274.26311896260205,71,0.09014895523938432,0.12688925562777287,120734.24911560139
드래곤플라이,467.87669352347274,25,0.447124794642413,0.15366760867655405,485597.91640975204
드래곤플라이,382.8069735177964,23,0.26787725768672654,0.42981537263794634,608847.1324071266
삼성전자,148.58490483922128,30,0.3572682645569323,0.2917238149462653,187328.28725315424
삼보산업,331.6786453630797,61,0.22682069750909645,0.12195845114515524,195753.2748468169
한일단조,463.9737791767149,7,0.4661546857787925,0.15502600647379094,124995.71639294249
삼보산업,419.98822395337254,54,0.11982916589981824,0.0729484693224729,325187.0494283019
인스코비,267.19216303049996,17,0.2862167151282924,0.02213234261326763,583272.8560246903
압타머사이언스,482.0257589015628,97,0.0345580064982387,0.2548724050533639,688818.2005584755
삼보산업,207.4304723206107,60,0.24021362109403738,0.01592101033033544,911649.136596188
삼성전자,250.04308132732632,66,0.48635717597975486,0.4960217871802225,600688.942974381
소니드,399.88566931471934,38,0.04406576230465037,0.3861687051439045,238802.04143492572
삼성전자,193.16182288620644,13,0.2533615148340349,0.38893594681666804,730100.2894371359
SH에너지화학,306.1497879838192,52,0.3011531557434021,0.3772578879254926,894247.2903421085
삼성전자,391.5156760416617,52,0.465872928546368,0.32055531568601536,217694.74359567132
디알텍,357.58710645693924,32,0.14870710092980904,0.03498566489187949,775785.7837479773
SCHD,162.1479656483873,86,0.25147031807326176,0.22799245921480127,808832.8712742677
소니드,351.86412645113387,9,0.4935979261114314,0.13948024023722777,313317.4912854968
삼성전자,329.0842115220429,17,0.38450950067480316,0.1491134496130011,505151.8194516606
AAPL,323.137930015645,82,0.40520728888902974,0.18535460702658652,421047.2293309779
인스코비,430.41887461489847,40,0.3902556377462049,0.16033157158807843,257933.66108661037
AAPL,173.55840901000556,91,0.2576130117882748,0.33110324729079776,520302.134902564
디알텍,400.626394817379,75,0.21717703373610703,0.003725602183014709,875769.2763076175
아이비젼웍스,404.3704070940327,54,0.12740658876457606,0.18313618534039267,80483.00402101497
한일단조,389.05817583234733,54,0.23298342030926528,0.47222407967324936,912329.9118322678
한일단조,302.387325391504,28,0.010251182839025319,0.1289410967206761,64735.628490982956
인스코비,258.21549909509497,72,0.04855549477014248,0.31066331526687296,451673.49179727474
AAPL,257.8708640291518,50,0.1436288013540244,0.2802105452202371,36352.63700454243
CURE,393.52348557689623,18,0.1668147876397043,0.24463762718809912,725655.8966883935
디알텍,299.1586810331485,13,0.3537586690712848,0.06109253624273686,121803.77913781814
상보,235.37348969237075,33,0.08580120856859258,0.41791903458335333,836894.7619006714
AAPL,350.1878737621286,15,0.3978864132581656,0.2836371438144758,899284.5521718758
셀루메드,434.8045042012067,86,0.40040078029778386,0.269311045500207,409161.16769255325
아이비젼웍스,124.60349646731271,38,0.2935187111813134,0.47460843519272533,986068.4579789252
NVDA,488.854783108575,94,0.24574825948448392,0.0414001832121228,403399.7323916578
아이비젼웍스,138.66077583276171,6,0.2336994383062822,0.24577238684986735,462804.2313937176
AAPL,304.6952482811673,45,0.2102695725527733,0.3530069161388845,425261.7501228691
아이비젼웍스,324.08381761511845,59,0.04428746791786531,0.39857637801340745,549202.4940475348
상보,155.28428214453925,98,0.3277217735074597,0.00043662583543707667,920437.8646051608
압타머사이언스,466.2375012070718,83,0.2886483344464124,0.3410966164162697,116794.85535395621
삼성전자,288.58683091699754,97,0.007883752324479576,0.4778529110479165,400510.5209442724
상보,157.24820578415734,78,0.10134788273904466,0.36511940680583377,363125.32837535074
소니드,384.6449611391083,48,0.21816214550278784,0.20951650782948578,108910.18109763353
셀루메드,365.36173809704394,41,0.45065387597188644,0.4380036425161824,778092.3218081481
SH에너지화학,485.14622791257904,83,0.49513938544546143,0.43931306885854127,147124.18391810177
상보,276.60652987509934,79,0.3756631524195623,0.3441076059803225,56317.57059527384
인스코비,207.11838926590372,74,0.3746708827423675,0.33304398084282244,973863.8767423307
상보,123.99760251810483,55,0.2076373060325848,0.17219042029549603,700306.6907637413
CONY,393.24861003210776,61,0.28547511948524257,0.121250357441686,732430.6277510062
셀루메드,346.91107569216894,2,0.11640855489500074,0.31490606738883736,579292.2941350484
NVDA,489.0443339603038,2,0.3690759948981544,0.003941180056260762,179628.55123384256
한일단조,384.865991921453,85,0.029892326513750678,0.4214989810362481,538676.3509594102
SH에너지화학,473.2645919752864,76,0.20862313542937588,0.45134885463197927,778960.2001420711
NVDA,496.6315179118322,10,0.4156807732877201,0.08201230172206708,711400.482566671
AAPL,271.37245769307435,76,0.48992979698673683,0.2862526413665508,645383.3297182217
KIB플러그에너지,160.11800534771083,39,0.34827930655706013,0.08913384607740571,91459.06620532171
삼보산업,178.3403107613055,2,0.09863282024634107,0.24725968806649434,651103.541017849
AAPL,227.35008924492666,65,0.28553677056486304,0.31921280411634,76506.3711735473
드래곤플라이,303.5583068265091,66,0.28025646194020365,0.19526838845283678,918511.6656205663
CURE,148.96799975854248,87,0.48288247944886187,0.44741437387490757,855683.2837785146
인스코비,220.68714874209428,92,0.42009335502420203,0.4455927638879529,33135.193311857765
CURE,223.11753895316616,81,0.02450573473062534,0.2653675252036771,221696.56655916787
삼보산업,101.63426198588512,52,0.11004659723480187,0.2902354002113049,573545.6966437299
삼성전자,241.6674958665571,85,0.42096195991790725,0.001357116259628588,54445.39695749721
SH에너지화학,146.46088003386856,44,0.4862360124905658,0.16896848296685285,910629.0379060011
드래곤플라이,271.88455186495565,34,0.14733610241680556,0.3803866693394367,899717.0750294407
AAPL,178.61469496149965,73,0.3453644085003301,0.4970310366013931,177380.75532017503
삼성전자,428.84569587727844,81,0.15390092279989964,0.47264211212872026,921329.1810188651
드래곤플라이,132.21014110952942,45,0.020548402086353945,0.047294089057948185,706028.9865380372
한일단조,446.26417256728007,32,0.41474020858617405,0.2085977133750314,467303.98507545394
CURE,332.2106462098393,5,0.3694247925040371,0.027322123247875918,464724.9348290326
아이비젼웍스,283.45626527934303,78,0.026651626101441395,0.41871264432293404,321714.7585579991
NVDA,319.8969267575641,89,0.07273107935814288,0.36502980474022473,589892.7417538416
SCHD,250.4436516710677,86,0.4997664105008152,0.4608737573600772,605661.8766517971
CONY,151.04476199677805,63,0.3253806461664867,0.2508534514772392,178463.7494713794
NVDA,406.35192631351197,69,0.40021540374094494,0.05163626671124438,489022.80085205275
아이비젼웍스,471.16463603856624,54,0.19431262578145536,0.2919927283823583,119256.8071887413
AAPL,480.02704924794585,38,0.25912333637520063,0.43357657530133503,775318.8514648683
NVDA,368.2846024890978,9,0.3099408222121724,0.025026350730937896,797224.4952962471
SH에너지화학,264.13897060666693,61,0.40301029251485043,0.40741670175569183,857017.9067895882
압타머사이언스,291.3439849105986,95,0.1694532033193905,0.31180213182830585,54826.60481579085
디알텍,362.7862787957263,21,0.33613139670817094,0.06611328516362425,669621.4100254031
아이비젼웍스,429.22900660333914,36,0.3878289064239393,0.3295796452858556,877094.8511007178
상보,249.8268550172162,1,0.4025662824656839,0.0310457247102906,341947.7307769952
NVDA,466.7124899124445,22,0.24962057627858059,0.08722586089974177,794367.1352060315
소니드,229.70886197224516,87,0.23668190720382426,0.029172384741820045,15654.969883173413
인스코비,312.3439101308817,87,0.05226641537549931,0.2921648089077761,668627.8011096182
인스코비,484.54472001424546,15,0.24886253040783757,0.14386539208289684,248279.49319117927
CONY,475.2795661702441,46,0.35096671649526734,0.14422261176076118,87403.94187245327
압타머사이언스,378.2980358110997,65,0.4602939935715435,0.32323117695547954,505211.6282030797
삼보산업,229.82407779000349,6,0.06259979259878828,0.05499854310343061,372897.4384927129
NVDA,187.61401327360142,40,0.4844426508162223,0.3166017256356456,600672.9281188622
셀루메드,132.0573421334177,35,0.11703619306093394,0.3489474865874846,857608.9233013149
CONY,383.46176189575414,81,0.08793296208345136,0.4287221101337489,398121.3634306506
상보,301.3802776008143,61,0.0572588394504987,0.33572270345676397,927462.5557889676
아이비젼웍스,328.9150775777029,23,0.4950682200376284,0.3267159091361033,275801.82600157266
SH에너지화학,288.9568695702951,20,0.2805092563343762,0.32828650649948665,780141.9172400525
디알텍,293.17857342937714,28,0.13529998916676367,0.020577825888005163,644242.0171103997
KIB플러그에너지,328.5094476819861,37,0.15876709426595692,0.2208676445134008,520079.61192056956
CONY,465.7048024704151,82,0.4751355884897577,0.2755880755506057,454804.7913331593
SCHD,111.74651978721909,7,0.4499842322077215,0.3325462154040223,914478.7079185905
소니드,420.65471182926495,49,0.17499179098152667,0.1456048118567479,651889.1301043184
상보,256.2065042233063,84,0.031792727074254734,0.3389563809770183,367529.53585305566
CURE,397.9697069131999,24,0.41676120354593804,0.1979274024563628,556691.9157074372
드래곤플라이,479.41053169774256,80,0.45721106234006786,0.3576628589597947,555735.124752106
아이비젼웍스,222.51479741053407,13,0.41876665931015994,0.09252163213832815,878222.2375121346
SH에너지화학,135.82185469751957,92,0.4564896391144323,0.1523418302660694,51157.71082016228
한일단조,192.91937452597026,7,0.2879510154913483,0.47479961777873,446385.80372282414
셀루메드,188.83713244502505,15,0.4198294280462434,0.3789585366378496,515026.18227781093
SH에너지화학,396.7397669841016,87,0.47195595007428504,0.4493121053889985,160441.30748765555
NVDA,124.74327269004695,23,0.44495161783981885,0.10009597160727646,10774.955089253759
한일단조,120.37343194229351,95,0.2935880762050127,0.4714408847128005,12114.71433382732
소니드,377.4434377935344,69,0.37326550999725716,0.37209346763510576,984519.1092561614
SH에너지화학,322.68787395040954,91,0.3606514768697383,0.295283319497875,85143.71995872789
아이비젼웍스,267.1070179372814,60,0.4014823174804978,0.006375450900027058,99325.7174853403
NVDA,330.1473627908181,10,0.11442487117904188,0.02595410807021875,133026.31298806152
디알텍,394.0991623874556,51,0.0010890539452889647,0.3862239950970215,988865.251561437
한일단조,141.38854908271173,64,0.2549497976726256,0.33448687209435174,747197.0963420332
CURE,321.314566392377,71,0.38277542823416505,0.10683442845594576,414585.95864589076
SH에너지화학,429.76673316572214,56,0.06256121113544288,0.2206476875860826,987173.3571576328
AAPL,244.97166823132494,32,0.2663936175336467,0.3279842386462964,564764.325868579
상보,405.2071950490556,23,0.157204492051976,0.00763258587463117,808948.5294249288
아이비젼웍스,438.16833565860367,54,0.41912011881047595,0.3385745758329421,84830.02762388127
인스코비,428.37167672805356,73,0.05012700975435791,0.20077485892248204,939932.1514969346
아이비젼웍스,360.1425607943445,93,0.4239470211317263,0.04743443343550563,952995.078330727
디알텍,386.9378073585834,91,0.30538360176087204,0.08177315374029437,864906.7699732179
소니드,415.0700722859124,85,0.4597223413082264,0.2133194523314466,169431.37854069087
NVDA,393.4837237990528,70,0.4678133397396091,0.3131804692105157,13256.163529718124
소니드,280.6720649146315,90,0.40443869080542183,0.17217119276365733,899498.6681285296
삼성전자,163.64837714878223,84,0.26505507737261835,0.05504582155575877,314049.0963990743
디알텍,223.89223995421088,61,0.07127949734393285,0.41315916873336417,369389.033019009
SH에너지화학,182.89862489682326,79,0.11271193855656764,0.25013258204484623,475617.53146332654
CURE,244.5776617300009,20,0.20887593426713125,0.14145084010761183,324468.87147501536
CONY,295.7324320729713,53,0.36451070792164486,0.3416556130588882,598840.6943884122
소니드,483.6186686936984,15,0.27242711818882337,0.1681379885712791,409390.27249934425
NVDA,483.7851179957051,29,0.21915104948102504,0.18085745173723972,734425.7669524351
셀루메드,407.8354083667426,70,0.2387671806896185,0.13880541275609976,41586.750578325744
NVDA,492.0561153453362,80,0.3707432841932483,0.18047372554326663,213008.43647287873
삼보산업,499.2063263297836,65,0.017178217336067447,0.1311897991223574,915538.5872092966
삼보산업,454.1026991194573,62,0.22131546851178752,0.49120285060550367,54802.86320498124
한일단조,131.8014332824552,70,0.2863515778845871,0.12876526752578882,482696.76473396074
삼보산업,270.41764138570477,16,0.29435668073114124,0.3235298440870175,189589.04910860377
SH에너지화학,313.6479924101368,54,0.30934355236551336,0.09607848268896307,781105.3017737725
SCHD,149.63303424625897,97,0.026724697682770304,0.27839971403840624,524515.2539133234
AAPL,423.45225089725005,7,0.2789739546152081,0.25446538765407684,721521.24957069
아이비젼웍스,159.47336597951235,60,0.2752747011459452,0.2768534485026567,831191.9384523794
